nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2,t
"2073,63","2209,88","2187,28","2153,28","775,527","7243,18","9729,94","14952,2","32,497","63,7077","7,12297","1,37458","8,53948","267,702","-4,01497","60,1899999999966"
"2072,68","2214,6","2182,91","2150,16","2409,93","6842,12","10533,5","13922,4","28,7826","66,3399","6,99365","1,56466","8,90204","267,702","-4,01497","60,1999999999966"
"2066,98","2215,78","2182,91",2146,"2600,04","6705,34","9243,55","14137,6","30,645","67,1307","6,87242","1,50526","8,53948","267,79","-2,75824","60,2099999999966"
"2078,38","2219,32","2186,19","2154,32","1228,76",6732,"7432,77","13885,8","31,6126","65,0292","7,04215","1,31518","6,84002","267,79","-5,24028","60,2199999999966"
"2072,68","2211,06","2177,44","2157,44","1222,96","6905,87","7087,7","12645,5","32,7779","61,9637","7,12297","1,26766","6,9873","267,879","-3,1981","60,2299999999966"
"2067,93","2213,42","2185,09","2152,24","1036,34","6546,54","9659,28","11638,7","32,1432","58,4107","7,2927","1,51714","6,40949","267,967","-2,3498","60,2399999999966"
"2075,53","2220,5","2186,19","2152,24","926,216","6042,31","9018,44","10874,3","29,5837","59,7106","7,36544","1,50526","5,92231","268,056","-3,63795","60,2499999999966"
"2071,73","2215,78","2181,82","2155,36","2117,83","5388,56","6954,6","10373,2","29,7086","62,4945","7,48668","1,20827","6,77204","268,144","-1,94137","60,2599999999966"
"2066,98","2214,6","2190,56","2155,36","1753,85","5643,57","6359,77","10396,1","29,8439","66,2749","7,63216","1,33894","6,47746","268,233","-1,94137","60,2699999999966"
"2072,68","2225,22","2185,09","2153,28","1585,78","6762,14","5699,21","9762,2","30,6242","69,048","7,48668","1,31518","6,20555","268,321","-3,13526","60,2799999999966"
"2074,58","2220,5","2182,91","2159,52","2740,29","7506,3","5776,44","8883,47","31,4045","68,1272","7,45435","1,26766","7,12326","268,41","-2,75824","60,2899999999966"
"2070,78","2220,5","2199,3","2161,59","2474,84","8112,53","6906,95","7309,08","31,2276","66,5999","7,44626","1,31518","7,25922","268,498","-3,60653","60,2999999999966"
"2076,48","2226,4","2194,93","2155,36","3173,81","7991,98","6287,47","7217,54","29,6982","67,0115","7,30886","1,25578","8,76608","268,587","-6,12","60,3099999999966"
"2078,38","2226,4","2186,19","2158,48","3694,27","7396,19","6210,24","9164,94","29,667","66,0691","7,27653","1,37458","10,1143","268,675","-5,24028","60,3199999999966"
"2079,33","2219,32","2200,39","2163,67","3094,99","7269,84","7628,3","12052,9","29,4797","65,5492","7,04215","1,49338","9,75177","268,764","-1,94137","60,3299999999966"
"2075,53","2225,22","2190,56","2159,52","3359,27","7389,23","7367,04","12794,3","29,5733","66,7082","6,84009","1,32706","10,1823","268,764","0,980534","60,3399999999966"
"2083,13","2224,04","2189,46","2155,36","3601,54","6667,09","8813,04","13547,2","30,4785","63,8485","6,68652","1,37458","10,3976","268,852","-1,50151","60,3499999999966"
"2085,03","2222,86","2198,21","2164,71","2580,32","6114,18","9337,21",13538,"29,4173","63,0252","6,41172","1,45774","9,32124","268,852","-2,75824","60,3599999999966"
"2081,23","2222,86","2187,28","2160,56","2274,31","5965,81","8765,39","13746,2","30,9779","60,9454","6,44405","1,31518","10,035","268,852","-2,3498","60,3699999999966"
"2082,18","2221,68","2189,46","2156,4","1413,06","5256,42","9955,05","15599,8","31,3525","57,0458","6,3309","1,3033","8,83406","268,852","-1,53293","60,3799999999966"
"2085,03","2225,22","2192,74","2160,56","331,577","4912,16","9636,28","15245,1","29,7294","55,5076","6,26624","1,19639","7,05528","268,852","-4,86327","60,3899999999966"
"2079,33","2221,68","2188,37","2162,63","994,613","5577,5","8140,98","13153,6","30,2912","54,5761","6,26624","0,946914","6,40949","268,941","-4,42341","60,3999999999966"
"2080,28","2225,22","2198,21","2159,52","848,556","5687,61","8734,17","12778,3","29,7294","52,8862","6,43597","1,00631","4,92529","268,941","-6,15142","60,4099999999966"
"2086,93","2231,13","2197,11","2157,44","864,786","5915,97","6829,72","10734,8","28,4288","53,9586","6,5168","1,10135","4,14353","269,029","-3,60653","60,4199999999966"
"2079,33","2226,4","2190,56","2163,67","2473,68","6526,83","5745,22","9057,39","28,9699","55,0743","6,58954","1,03007","4,64204","269,118","-1,97278","60,4299999999966"
"2078,38","2226,4","2203,67","2164,71","2227,94","5572,86","6254,61","8700,4","28,8138","55,7243","6,42789","1,10135","4,64204","269,206","-2,78966","60,4399999999965"
"2083,13","2237,03","2200,39","2164,71","2353,14","5838,3","5899,68","8432,66","28,3456","58,4757","6,50871","1,17263","4,92529","269,295","-1,12449","60,4499999999965"
"2082,18","2228,76","2194,93","2167,83","3584,15","5978,56","6216,82","8565,39","29,3965","58,9631","6,30665","1,20827","5,99028","269,383","-1,94137","60,4599999999965"
"2078,38","2226,4","2209,14","2173,03","3055,58","5303,94","6785,35","9055,1","28,9075","61,8337","6,33898","1,25578","6,27353","269,472","-3,16668","60,4699999999965"
"2083,13","2235,85","2204,76","2168,87","2871,27","5635,46","5944,05","8537,93","30,0728","62,9819","6,39556","1,06571","7,25922","269,649","-3,60653","60,4799999999965"
"2085,98","2232,31","2198,21","2164,71","3701,23","6256,75","6271,04","8743,89","29,9895","62,8411","6,242","1,14887","8,19959","269,737","-0,244778","60,4899999999965"
"2088,83","2228,76","2208,04","2174,07","3405,65","5922,93","7133,71","10174,1","28,1583","68,1814","6,37131","1,19639","8,12028","269,737","-4,86327","60,4999999999965"
"2085,03","2237,03","2203,67","2173,03","3653,7","5969,29","6446,86","10652,4","30,156","71,2903","6,18542","1,06571","8,90204","269,826","0,540679","60,5099999999965"
"2090,73","2235,85","2202,58","2165,75","2742,61","5718,92","7005,54","12075,7","32,3097","67,9106","6,14501","0,994433","8,76608","269,826","-0,716053","60,5199999999965"
"2090,73","2233,49","2205,86","2167,83",1012,"5627,34","7618,45","12794,3","32,8507","61,4871","5,99144","0,875636","7,68975","269,826","-1,94137","60,5299999999965"
"2087,88","2233,49","2194,93","2173,03","178,569","4933,02","8311,87","13473,9","35,7016","47,5134","5,99953","0,74496","6,9873","269,914","-0,684634","60,5399999999965"
"2088,83","2234,67","2201,49","2164,71","-854,233","4631,64","9910,68",13554,"28,3976","32,5107","6,17734","0,792479","5,62773","269,914","3,08556","60,5499999999965"
"2095,48","2235,85","2203,67","2162,63","104,384","4802,04","8438,4","11801,1","16,3805","32,6298","6,0561","0,887516","4,92529","269,826","-2,3498","60,5599999999965"
"2090,73","2232,31","2200,39","2169,91","3484,46","4978,22",6764,11197,"18,4926","45,6502","6,02377","1,03007","5,06124","269,914","-0,244778","60,5699999999965"
"2088,83","2237,03","2220,06","2174,07",3838,"4396,34","5883,25","10769,1","22,9041","61,2054","5,94295","1,18451","4,778","269,914","-1,94137","60,5799999999965"
"2095,48","2245,29","2208,04","2168,87","4197,34","5951,9","4154,63","8876,6","28,4393","68,6255","5,77322","1,01819","4,85731","270,003","0,540679","60,5899999999965"
"2091,68","2240,57","2197,11","2174,07","4229,8","8434,77","5055,09","8785,08","32,8611","66,1774","5,74089","0,958794","5,49177","270,091","-1,94137","60,5999999999965"
"2085,03","2239,39","2212,41","2177,19","3241,04","8535,61","9279,7","9965,87","32,7883","59,7972","5,57924","1,05383","5,28784","270,18","-3,1981","60,6099999999965"
"2091,68","2250,01","2206,95","2171,99","2542,07","7364,89","11051,1","10618,1","28,0543","62,0828","5,32061","1,11323","7,12326","270,268","-0,276197","60,6199999999965"
"2091,68","2241,75","2202,58","2167,83","3935,37","8187,88","10254,1","13679,9","30,4057","62,4511","5,32061","1,06571","7,68975","270,445","-3,1981","60,6299999999965"
"2092,63","2239,39","2214,6","2178,23","3318,71","8442,88","10975,5","17872,2","31,2693","58,7898","5,11855","0,887516","6,06959","270,534","0,949116","60,6399999999965"
"2092,63","2247,65","2203,67","2177,19","3198,15","8797,59","9388,15","17597,6","30,0728","56,4175","5,04581","0,74496","6,47746","270,622","-1,53293","60,6499999999965"
"2095,48","2245,29","2203,67","2170,95","3694,27","8005,89","10237,7",15538,"29,9895","51,2505","5,11855","0,875636","5,55975","270,711","-1,94137","60,6599999999965"
"2096,43","2239,39","2209,14","2173,03","2984,87","7732,33","10443,1","14071,2","27,9086","47,5351","4,82759","1,06571","4,50608","270,799","1,79741","60,6699999999965"
"2096,43","2245,29","2202,58","2177,19","4211,25","8139,19","9559,05","12965,9","25,8798","46,896","4,78717","0,982553","5,12922","270,799","-2,78966","60,6799999999965"
"2101,18","2241,75","2210,23","2176,15","6490,14","7811,16","10323,1","14263,4","22,9665","56,1467","4,91649","1,26766","5,69571","270,888","-1,53293","60,6899999999965"
"2104,02","2247,65","2209,14","2173,03","6456,52","6940,64","9092,38","12615,8","25,7861","69,4488","4,85992","1,37458","5,4238","270,976","-1,53293","60,6999999999965"
"2098,33","2250,01","2205,86","2177,19","5795,81","7289,54","8237,93","11993,4","31,8415","71,6044","4,73868","0,982553","5,49177","270,976","-0,684634","60,7099999999965"
"2097,38","2250,01","2215,69","2180,31","3265,38","7544,56","9958,34","13837,8","35,5455","63,0361","4,8195","0,816238","4,92529","271,065","-3,22952","60,7199999999965"
"2105,92","2250,01","2211,32","2176,15","1221,81","6700,7","11609,7","14471,7","34,0785","54,0453","5,05389","0,75684","4,50608","271,153","-1,12449","60,7299999999965"
"2099,28","2242,93","2208,04","2178,23","1273,96","5360,74","12689,3",13435,"31,2693","46,0294","5,04581","0,839997","5,35582","271,153","0,949116","60,7399999999965"
"2093,58","2246,47","2225,53","2185,5",3299,"3635,94","11154,6",14538,"24,215","49,5607","5,11047","1,03007","5,12922","271,242","-3,60653","60,7499999999965"
"2099,28","2248,83","2220,06","2179,27","3253,79","1499,66","7334,18","15700,5","25,5676","63,0577","5,2317","0,74496","4,64204","271,242","-5,30312","60,7599999999965"
"2094,53","2245,29","2218,97","2179,27","1343,52","1016,3","6282,54","15089,5","36,357","55,551","5,40951","0,42421","2,72731","271,242","-0,684634","60,7699999999965"
"2090,73","2241,75","2220,06","2186,54","-190,042","2415,38","6471,5","11107,8","35,0981","40,6674","5,88637","0,41233","0,869228","271,242","-6,96829","60,7799999999965"
"2094,53","2248,83","2213,51","2193,82","-63,6902","2975,24","7629,95","7812,52","26,4936","33,5181","6,4683","0,471729","1,02784","271,242","-4,42341","60,7899999999965"
"2095,48","2247,65","2227,71","2187,58","149,592","2860,49","9440,73","4492,1","23,2578","34,2222","6,75927","0,709321","1,73029","271,242","-1,09307","60,7999999999965"
"2095,48","2241,75","2233,18","2188,62","-1137,07","2190,51","5460,95","3217,49","24,8081","38,2518","7,26037","0,364812","1,43572","271,242","-1,97278","60,8099999999965"
"2098,33","2252,37","2226,62","2191,74","-680,363","3838,8","1781,87","3272,4","26,5352","41,6531","7,45435","0,150978","2,08151","271,242","-1,15591","60,8199999999965"
"2101,18","2252,37","2237,55","2199,02","950,561","5141,67","2918,95","4196,9","26,1607","46,4843","7,7938","0,41233","1,87758","271,242","-4,48625","60,8299999999965"
"2106,87","2252,37","2247,38","2207,33","1312,22","5628,51","2356,98","3215,19","25,9006","57,9666","8,00395","0,614284","3,2938","271,33","1,35755","60,8399999999965"
"2105,92","2255,91","2249,57","2206,29","3799,75","6250,96","1331,64","830,717","28,8034","66,0908","8,04436","0,590525","5,69571","271,419","-1,50151","60,8499999999965"
"2105,92","2258,27","2243,01","2201,09","4772,28","6457,29","1461,45","1796,41","31,2381","67,0765","8,0686","0,76872","7,12326","271,507","-2,38122","60,8599999999965"
"2110,67","2260,63","2225,53","2203,17","4338,75",6681,"3170,36","5791,9","31,2485","67,1632","7,93929","0,875636","9,03799","271,595","-4,45483","60,8699999999965"
"2106,87","2257,09","2220,06","2192,78","3163,38","5337,56","7958,58","9878,91","32,0288","65,3542","8,02011","1,05383","10,8281","271,684","-0,684634","60,8799999999965"
"2103,08","2261,81","2222,25","2190,7","3596,9","5370,01","8931,35","10233,6","27,9502","69,178","7,86655","1,22015","11,3833","271,861","2,6457","60,8899999999965"
"2105,92","2270,07","2216,78","2191,74","4539,29","6363,4","9817,02","12670,7","28,7514","76,7281","7,66449","1,12511","12,165","271,949","-0,684634","60,8999999999965"
"2103,08","2264,17","2224,43","2186,54","5013,38","8177,44",10706,"15471,7","31,9039","77,248","7,59983","1,06571","12,3123","272,126","-5,74298","60,9099999999965"
"2101,18","2264,17","2224,43","2192,78","4788,51","10237,2","9171,26","14650,1","30,9259","80,3461","7,50284","1,19639","11,8138","272,215","-0,716053","60,9199999999965"
"2107,82","2277,16","2214,6","2192,78","4940,35","11074,1","8042,39",14014,"32,3305","79,5336","7,18763","1,04195","11,6099","272,303","-2,41264","60,9299999999965"
"2112,57","2267,71","2224,43","2189,66","5135,09","10838,8","10858,8","16526,6","32,8611","75,6124","7,12297","1,14887","11,3833","272,392","-1,12449","60,9399999999964"
"2108,77","2267,71","2221,16","2184,46","4608,84",10971,"12628,5","20448,9","30,1456","77,1722","6,8805","1,18451","10,5335","272,48","-4,45483","60,9499999999964"
"2108,77","2272,44","2214,6","2192,78","6513,32","12241,4","12802,7",21648,"28,5225","83,5091","6,53296","1,14887","10,2503","272,657","-4,86327","60,9599999999964"
"2117,32","2267,71","2230,99","2194,86","5663,66","10442,4",13879,"23689,2","33,3502","77,6055","6,06418","1,3627","9,1173","272,746","0,132241","60,9699999999964"
"2114,47","2267,71","2227,71","2190,7","4725,91","9130,26",14413,"22801,3","29,7606","77,833","5,91062","1,46962","8,53948","272,834","-4,89468","60,9799999999964"
"2114,47","2264,17","2224,43","2190,7","6267,58","9147,64","14569,1","21318,4","30,3849","82,6642","5,70048","1,55278","8,67544","272,923","-3,1981","60,9899999999964"
"2113,52","2261,81","2232,08","2196,94","4669,12","6461,92","15745,6","22746,4","34,5051","76,9556","5,80555","1,61217","7,05528","272,923","-3,1981","60,9999999999964"
"2117,32","2264,17","2227,71","2194,86","1118,64","3533,94",14906,"21984,4","36,357","68,2897","5,67623","1,33894","7,05528","272,923","-4,04639","61,0099999999964"
"2109,72","2257,09","2227,71","2189,66","-28,918","3077,24","13351,5","18869,9","40,7477","49,864","6,5168","1,12511","5,28784","272,923","-0,716053","61,0199999999964"
"2106,87","2257,09","2232,08","2192,78","-1370,06","2017,79","13077,1","17844,7","31,3941","28,9035","7,21188","0,970673","2,72731","272,834","-4,89468","61,0299999999964"
"2114,47","2262,99","2234,27","2197,98","-1890,51","1233,05","11272,9","13858,4","17,1296","15,9806","8,27874","0,578645","0,937207","272,746","-0,276197","61,0399999999964"
"2109,72","2255,91","2245,2","2191,74","-2140,89","1515,89","7153,43","7974,99","14,0707","17,6921","8,82834","0,507368","-0,411036","272,746","-4,42341","61,0499999999964"
"2105,92","2259,45","2248,48","2195,9","-1790,83","2599,68","2319,19","2670,56","17,7331","31,6333","9,55575","0,471729","-2,17848","272,746","1,35755","61,0599999999964"
"2108,77","2267,71","2259,4","2217,73","886,812","3566,4","-329,615","-157,85","23,6116","48,5966","9,95179","0,519247","-0,966195","272,746","-1,94137","61,0699999999964"
"2107,82","2265,35","2288,91","2242,67","2311,41","3793,59","-704,261","-1359,25","27,3364","61,682","10,1943","0,685562","0,733271","272,834","1,79741","61,0799999999964"
"2108,77","2261,81","2304,21","2263,46","3017,33","4318,68","-1617,87","-3112,13","27,8982","76,3273","10,1781","0,875636","3,86029","272,923","-1,97278","61,0899999999964"
"2112,57","2274,8","2296,56","2266,58","3923,78","4567,89","-1727,96","-3375,29","29,9167","84,1374","10,1619","0,970673","7,49714","273,011","-3,22952","61,0999999999964"
"2118,27","2273,62","2299,84","2268,66","5116,55","5325,97","-472,57","-1073,2","33,3606","81,2018","9,87097","1,23203","10,205","273,1","0,949116","61,1099999999964"
"2117,32","2275,98","2276,89","2252,03","4842,99","5634,29","692,445","1171,69","31,1964","80,4652","9,53959","1,11323","13,3206","273,188","-3,66937","61,1199999999964"
"2115,42","2277,16","2259,4","2215,65","4312,1",6142,"2996,18","4361,66","31,6438","78,8079","9,18397","1,01819","15,8132","273,277","-1,97278","61,1299999999964"
"2117,32","2278,34","2245,2","2208,37","4068,67","7827,39","5099,45","7933,8","28,1791","80,6169","8,72327","1,12511","16,459","273,454","-3,22952","61,1399999999964"
"2122,07","2285,42","2227,71","2205,25","3821,77","9136,05","5160,25","9819,41","28,2832","84,3865","7,9797","1,06571","17,7846","273,631","1,76599","61,1499999999964"
"2118,27","2278,34","2237,55","2204,21","3783,53","8607,48","8001,31","14201,6","32,2057","77,8655","7,51092","1,19639","17,5127","273,719","-1,97278","61,1599999999964"
"2112,57","2279,52","2234,27","2200,06",2760,"8583,14","9317,5","16975,1","29,1468","75,5474","7,00174","1,33894","16,459","273,808","-1,97278","61,1699999999964"
"2118,27","2288,96","2233,18","2204,21","2656,83","9240,37","9789,09","19581,6","30,2288","74,2692","6,71077","1,14887","15,3827","273,985","1,35755","61,1799999999964"
"2118,27","2280,7","2245,2","2207,33","2007,71","7674,38","12033,7","22279,6","33,86","62,3211","6,33898","1,35082","12,8901","274,073","-2,0042","61,1899999999964"
"2117,32","2277,16","2237,55","2206,29","1355,11","7204,93","11547,3",20847,"29,0739","59,1473","6,23391","1,49338","11,5419","274,162","-2,38122","61,1999999999964"
"2122,07","2280,7","2234,27","2202,13","1098,93","6776,05","11726,4","19826,4","30,0415","58,6165","5,99953","1,51714","9,77443","274,162","0,917698","61,2099999999964"
"2123,02","2274,8","2249,57","2211,49","1065,31","5575,18",13151,"20771,5","33,0484","49,4415","6,46022","1,60029","7,13459","274,25","-4,04639","61,2199999999964"
"2120,17","2270,07","2238,64","2208,37","132,206","4971,27","11335,3","17764,6","28,2416","51,3589","6,75118","1,4221","5,71837","274,162","-9,07332","61,2299999999964"
"2120,17","2274,8","2241,92","2201,09","56,8571","5382,77","10947,5","16098,7","30,4265","54,7494","7,10681","1,38646","4,15486","274,162","-0,684634","61,2399999999964"
"2124,92","2274,8","2245,2","2204,21","1254,26","5576,34","10227,8","14503,7","29,8335","56,7208","7,32503","1,5409","2,58002","274,162","-0,716053","61,2499999999964"
"2130,62","2279,52","2238,64","2210,45","1831,51","6452,65","8260,93","11595,2","27,4092","69,113","7,59983","1,41022","3,02188","274,073","-2,41264","61,2599999999964"
"2123,97","2278,34","2249,57","2206,29","2894,45","7551,51","6943,1","9611,17","32,2473","75,8615","7,74531","1,38646","3,15784","274,073","-8,63346","61,2699999999964"
"2123,97","2280,7","2245,2","2205,25","2959,37","7691,77","5633,48","8526,48","30,7803","79,9994","7,89887","1,4815","4,07555","274,162","-4,45483","61,2799999999964"
"2133,47","2290,14","2241,92","2210,45","4576,38","8984,21","5160,25",8110,"30,7699","85,5239","7,9312","1,4221","5,65039","274,162","-5,74298","61,2899999999964"
"2126,82","2280,7","2257,22","2213,57","5423,72","8826,56","5924,33","8759,9","34,5155","80,8552","7,72915","1,39834","6,908","274,25","-2,41264","61,2999999999964"
"2121,12","2280,7","2249,57","2211,49","3850,75","7577,02","5480,67","9503,62","30,7907","80,2161","7,48668","1,3033","8,26757","274,427","-2,0042","61,3099999999964"
"2126,82","2291,32","2243,01","2209,41","4001,45","7932,87",6787,"11613,5","31,7375","80,5194","7,14722","1,25578","9,19661","274,516","-2,82108","61,3199999999964"
"2126,82","2284,24","2252,85","2215,65","4702,72","7758,99","8670,08",13046,"34,2866","71,6152","7,09064","1,39834","9,47985","274,604","-0,684634","61,3299999999964"
"2123,97","2281,88","2247,38","2216,69","3399,85","6828,2","7966,8","11997,9","30,4473","70,8353","6,79968","1,25578","10,3296","274,781","-2,0042","61,3399999999964"
"2125,87","2290,14","2244,1","2208,37","2622,05","6408,61","8283,94","12622,7","31,9768","67,6073","6,72694","1,20827","10,4769","274,87","-4,89468","61,3499999999964"
"2129,67","2287,78","2250,66","2210,45","2902,57","6044,63","9271,48","13901,9","31,9976","62,4186","6,80776","1,32706","9,61581","274,958","-5,33454","61,3599999999964"
"2132,52","2287,78","2243,01","2214,61","1872,09","5682,98","7672,67",12760,"30,3537","62,1153","6,67844","1,14887","9,68379","274,87","-4,9261","61,3699999999964"
"2129,67","2287,78","2255,03","2210,45","1806,01","5929,88","8145,91",12570,"31,3733","60,6855","6,87242","1,10135","8,76608","274,958","-0,307615","61,3799999999964"
"2127,77","2286,6","2251,75","2212,53","2087,69","6063,18","7710,47","12190,2","30,0832","60,3713","6,89666","1,25578","7,78039","274,958","-0,716053","61,3899999999964"
"2137,27","2293,68","2246,29","2213,57","2169,99","6494,38","7288,17","11634,1","29,0531","64,9751","7,05831","1,12511","7,84837","274,958","-3,63795","61,3999999999964"
"2134,42","2288,96","2260,5","2218,77","3569,08","7517,9","7869,86",11911,"30,4265","67,8348","7,05023","1,23203","7,41784","275,047","-1,56435","61,4099999999964"
"2125,87","2290,14","2252,85","2219,8","3410,28","7298,82","7247,09","12320,6","29,5525","71,8211","6,97749","1,26766","7,71241","275,135","-3,22952","61,4199999999964"
"2134,42","2299,58","2248,48","2213,57","3674,56","7830,86","7850,14","13073,5","30,5618","75,8723","7,05023","1,25578","7,91635","275,135","-4,45483","61,4299999999964"
"2133,47","2291,32","2257,22","2218,77","4170,68","7920,11","9363,51","14650,1","32,5282","73,9983","7,06639","1,38646","7,64443","275,312","0,917698","61,4399999999963"
"2126,82","2288,96","2246,29","2221,88",3248,"7039,17","9618,2","15590,7","31,4357","74,3666","6,85625","1,32706","8,26757","275,401","-2,38122","61,4499999999963"
"2133,47","2294,86","2250,66","2214,61","2754,2","6944,12","10880,2","16975,1","32,6427","72,4818","6,96941","1,23203","7,98432","275,489","-1,56435","61,4599999999963"
"2135,37","2292,5","2252,85","2214,61","2975,6","6523,36","11645,9",17506,"33,0276","68,0947","6,86434","1,3627","7,28188","275,578","-1,56435","61,4699999999963"
"2135,37","2288,96","2244,1","2219,8","2098,12","6250,96",10563,"16675,4","31,5606","67,7265","6,64611","1,16075","6,77204","275,578","-2,38122","61,4799999999963"
"2135,37","2294,86","2256,13","2217,73","2220,99","6682,16","10977,1","16302,3","32,0392","66,5999","6,79159","1,19639","6,5681","275,666","0,100823","61,4899999999963"
"2139,17","2292,5","2251,75","2215,65","3333,77","7002,07","9563,97","14709,6","30,6762","66,6866","6,99365","1,3033","6,13757","275,666","-4,89468","61,4999999999963"
"2142,97","2299,58","2255,03","2218,77","3198,15","6690,27","8527,13","13174,2","29,4693","71,7777","6,87242","1,20827","6,5681","275,666","-4,89468","61,5099999999963"
"2137,27","2290,14","2270,33","2227,08","4017,67","7418,21","8458,11","12647,8","32,2369","71,4094","6,96132","1,19639","6,06959","275,666","-3,22952","61,5199999999963"
"2133,47","2294,86","2261,59","2219,8","3700,06","6989,33","7685,82","12769,1","31,03","71,0086","6,96941","1,19639","6,63608","275,755","-0,307615","61,5299999999963"
"2142,97","2303,12","2256,13","2219,8","3314,07","6662,45","7789,34","12034,6","31,3629","71,2469","6,81584","1,14887","7,28188","275,843","-3,1981","61,5399999999963"
"2137,27","2293,68","2263,78","2226,04","4051,29","6502,49","8490,98","12034,6","32,2473","67,8239","6,79159","1,27954","7,13459","275,932","-1,56435","61,5499999999963"
"2131,57","2293,68","2257,22","2230,2","2846,93","5890,47","7638,16","12151,3","31,186","67,1632","6,6057","1,12511","7,84837","276,02","-2,38122","61,5599999999963"
"2135,37","2304,3","2258,31","2219,8","2303,29","6064,34","7868,21","11853,8","31,7271","66,1124","6,65419","1,03007","7,55379","276,109","-4,07781","61,5699999999963"
"2138,22","2297,22","2260,5","2220,84","2390,23","5940,31","7493,56",11673,"31,8415","62,5594","6,64611","1,07759","7,06661","276,197","-0,307615","61,5799999999963"
"2134,42","2294,86","2257,22","2227,08","2168,83","5803,53","7229,02","11128,4","30,4889","62,4836","6,81584","0,935035","7,78039","276,197","1,73457","61,5899999999963"
"2138,22","2297,22","2268,15","2227,08","2160,72","5830,2","7427,84","10345,7","31,8415","61,1188","6,99365","1,03007","7,12326","276,197","-2,41264","61,5999999999963"
"2143,92","2299,58","2265,96",2225,"2040,16","5804,69","6770,57","10615,8","31,0404","58,4215","6,90475","0,994433","7,05528","276,286","-2,82108","61,6099999999963"
"2146,77","2303,12","2260,5",2225,"1760,81","5987,83","6446,86","10542,5","29,6046","60,1222","7,05831","0,970673","7,55379","276,286","2,20585","61,6199999999963"
"2142,02","2299,58","2272,52","2232,28","2766,95","6569,72","7404,84","10503,6","30,4057","60,4688","7,13914","1,10135","6,63608","276,286","0,917698","61,6299999999963"
"2137,27","2304,3","2268,15","2234,36","3354,63","6259,07","7145,21","10499,1","28,7618","63,2744","6,98557","1,12511","7,62177","276,374","-4,04639","61,6399999999963"
"2148,67","2309,02","2263,78",2225,"2332,27","6277,62","7005,54","10240,5","30,0415","64,8884","7,0179","1,06571","8,26757","276,374","-2,41264","61,6499999999963"
"2142,97","2300,76","2269,24","2231,24","3078,76","6544,22","7610,23",11538,"31,6646","61,6387","7,07448","1,20827","7,90502","276,463","-4,9261","61,6599999999963"
"2138,22","2304,3","2260,5","2232,28","2814,47","6551,18","7631,6","12110,1","29,2196","64,2601","7,09872","1,11323","8,4715","276,551","-3,66937","61,6699999999963"
"2142,97","2310,2","2267,05",2225,"3085,72","7368,37","8987,22","13137,5","30,3433","64,8667","6,85625","1,19639","8,90204","276,64","-1,15591","61,6799999999963"
"2144,87","2305,48","2262,68",2225,"3884,37","7264,04","8992,14","13135,3","29,771","64,7367","6,86434","1,32706","8,33555","276,728","-2,03562","61,6899999999963"
"2144,87","2304,3","2258,31","2227,08","3494,9","6913,99","7725,25","12936,2","28,5329","70,6837","6,76735","1,16075","8,90204","276,817","-6,96829","61,6999999999963"
"2143,92","2309,02","2274,7","2231,24","3872,78","7760,16","9052,95","14659,3","31,5502","69,9904","6,6057","1,19639","8,19959","276,905","-4,9261","61,7099999999963"
"2148,67","2306,66","2271,42","2230,2","3979,42","7313,89","9294,49",15728,"30,8739","67,5315","6,39556","1,31518","8,41486","276,994","-1,59576","61,7199999999963"
"2151,52","2310,2","2262,68","2231,24","3368,54","6561,61","9991,2","15437,3","29,8439","69,9254","6,242","1,23203","8,26757","276,994","-0,747471","61,7299999999963"
"2144,87","2303,12","2275,8","2235,4","3101,94","6364,55","10045,4","15407,6","32,8091","65,8525","6,12076","1,25578","7,64443","277,082","-2,82108","61,7399999999963"
"2144,87","2307,84","2265,96","2234,36","2549,02","5868,44","9356,94","15448,8","31,7687","61,5737","6,25008","1,14887","7,55379","277,171","-5,33454","61,7499999999963"
"2148,67","2312,56","2268,15","2229,16","1591,57","5388,56","10147,3","15279,4","31,2068","59,8297","6,23391","1,05383","6,84002","277,082","-7,81658","61,7599999999963"
"2144,87","2306,66","2272,52","2229,16","1693,58","5281,93","8813,04","13666,2","32,5074","54,4136","6,39556","1,12511","5,49177","277,171","-2,41264","61,7699999999963"
"2140,12","2306,66","2267,05","2236,44","1334,24","5363,06","7963,51","12219,9","29,4173","54,2619","6,242","0,946914","5,71837","277,171","-4,51766","61,7799999999963"
"2145,82","2313,75","2277,98","2236,44","1513,91","5911,33","7836,99","10785,1","29,7606","56,1359","6,58145","0,935035","5,28784","277,259","-4,04639","61,7899999999963"
"2146,77","2309,02","2276,89","2233,32","2638,28","6443,38","6524,09","9721,01","29,8543","55,8651","6,87242","1,10135","5,28784","277,259","-4,07781","61,7999999999963"
"2145,82","2309,02","2271,42","2236,44","2095,8","6113,02","5781,37","8560,81","28,5537","59,8947","6,93708","1,05383","5,92231","277,348","-4,51766","61,8099999999963"
"2149,62","2311,38","2285,63","2239,55","3381,3","7216,52","5970,33","8245,02","29,6878","62,0287","6,96132","1,05383","5,85433","277,436","-2,03562","61,8199999999963"
