datetime,nwl1,nwl2,nwl3,nwl4,fprd1,fprd2,fprd3,fprd4,pstr1,pstr3,astrw,g2,ny,vcrf,v2
2024-04-19T09:25:03.523,1610.36,1656.52,1672.9,1661.51,-1592.38,1574.64,1879.26,4951.73,30.6402,51.4345,11.426,1.04292,2.98493,210.76,-1.44873
2024-04-19T09:25:03.533,1608.46,1652.98,1677.27,1664.63,-1256.22,1666.21,1496.4,3365.89,29.6622,52.4744,11.5957,0.971644,3.47211,210.76,-0.16058
2024-04-19T09:25:03.543,1613.2,1661.24,1680.55,1670.87,7.24641,2585.41,1131.62,2336.13,28.4449,57.2189,11.6604,1.01916,4.10658,210.937,-1.85717
2024-04-19T09:25:03.553,1610.36,1656.52,1686.01,1679.18,-40.2722,2577.29,1143.12,1965.41,29.0899,61.9093,11.7008,1.06668,5.96466,210.937,-2.70546
2024-04-19T09:25:03.563,1610.36,1658.88,1686.01,1676.07,-175.894,2392.99,1162.83,1841.85,30.5466,63.545,11.8705,1.09044,7.74344,211.026,0.185021
2024-04-19T09:25:03.573,1611.3,1662.42,1692.57,1682.3,581.023,2937.78,1305.79,2107.29,30.1928,64.8449,11.7251,1.233,9.79412,211.114,-2.70546
2024-04-19T09:25:03.583,1610.36,1665.96,1682.74,1676.07,597.254,3189.32,1608.14,3480.31,31.0148,63.1009,11.5311,1.1736,11.7089,211.203,-3.99361
2024-04-19T09:25:03.593,1613.2,1665.96,1677.27,1668.79,4.92654,3714.41,2442.87,5235.49,29.6102,62.0935,11.2967,1.18548,12.8532,211.291,-4.81049
2024-04-19T09:25:03.603,1612.25,1665.96,1677.27,1667.75,205.462,4135.17,3570.09,6780.13,29.631,61.0644,11.3209,1.22112,13.499,211.468,-1.88859
2024-04-19T09:25:03.613,1623.65,1675.4,1680.55,1665.67,370.061,4076.06,3839.58,7505.55,29.6726,60.4253,11.2563,1.37555,14.5526,211.557,-0.223417
2024-04-19T09:25:03.623,1620.8,1667.14,1670.72,1666.71,-261.678,3926.53,4542.86,8709.23,30.4841,56.4932,10.9411,1.30427,14.3487,211.734,-1.10313
2024-04-19T09:25:03.633,1620.8,1673.04,1668.53,1661.51,-1170.45,4009.98,5283.93,10331.7,28.705,52.8427,11.0219,1.30427,13.3517,211.911,-3.93077
2024-04-19T09:25:03.643,1619.85,1670.68,1671.81,1665.67,-4.34434,5210.86,5893.55,11290.5,26.3328,54.7708,10.739,1.36367,12.7172,212.088,-3.1139
2024-04-19T09:25:03.653,1627.45,1678.94,1671.81,1663.59,233.283,5239.83,6130.17,12013.6,27.9767,57.2731,10.6178,1.47059,12.0714,212.265,-2.32844
2024-04-19T09:25:03.663,1627.45,1671.86,1672.9,1667.75,-157.353,5107.69,6560.68,12308.8,29.5685,55.3233,10.6986,1.45871,10.4286,212.442,-4.37063
2024-04-19T09:25:03.673,1629.35,1673.04,1675.09,1664.63,-1275.93,4179.22,6044.72,10292.8,29.7246,51.337,10.7794,1.41119,9.51088,212.53,-3.61659
2024-04-19T09:25:03.683,1626.5,1677.76,1680.55,1667.75,-568.85,4480.59,5117.97,9011.29,27.7998,49.0947,10.6178,1.45871,8.87641,212.619,-3.14532
2024-04-19T09:25:03.693,1632.2,1681.3,1672.9,1669.83,-35.6411,4379.75,6028.29,10940.4,27.3316,48.3039,10.5612,1.37555,8.09466,212.707,-2.73688
2024-04-19T09:25:03.703,1630.3,1677.76,1679.46,1668.79,-942.092,3537.06,6164.68,10320.2,27.5917,46.0508,10.6339,1.28051,7.10897,212.884,-4.77907
2024-04-19T09:25:03.713,1630.3,1677.76,1684.92,1672.95,-881.818,3146.43,5495.9,7846.51,26.4784,44.4368,10.6339,1.20924,6.88237,212.973,-1.48015
2024-04-19T09:25:03.723,1638.85,1682.48,1690.39,1676.07,-617.533,2825.35,4051.54,6603.93,27.0819,40.9488,10.6905,1.14984,6.39519,213.061,-2.70546
2024-04-19T09:25:03.733,1634.1,1677.76,1692.57,1683.34,-921.23,2292.15,3522.44,5418.56,25.053,36.4534,10.4965,0.983523,5.8287,213.15,-5.21892
2024-04-19T09:25:03.743,1632.2,1682.48,1693.66,1683.34,-1423.14,1575.8,3412.34,4958.59,22.764,33.4962,10.7471,0.900366,5.53413,213.327,-3.14532
2024-04-19T09:25:03.753,1633.15,1680.12,1701.31,1690.62,-1193.63,1201.4,3009.76,3436.83,21.4427,31.7305,10.7228,0.936005,5.7494,213.415,-4.8419
2024-04-19T09:25:03.763,1640.75,1693.11,1701.31,1692.7,-728.81,425.936,2345.93,2118.73,20.475,30.4632,10.8037,0.829088,5.7494,213.592,0.593458
2024-04-19T09:25:03.773,1636.95,1687.2,1712.24,1695.82,-776.337,343.637,1433.96,1583.26,18.5814,32.1097,10.6178,0.75781,5.89668,213.681,-3.99361
2024-04-19T09:25:03.783,1636.95,1687.2,1716.61,1701.01,-670.856,1216.47,819.412,846.399,20.475,34.6444,10.3591,0.674653,6.74642,213.858,-1.07171
2024-04-19T09:25:03.793,1636,1688.38,1725.36,1704.13,744.467,2527.45,403.68,358.977,19.1433,39.8656,10.246,0.840968,7.9587,213.946,-2.73688
2024-04-19T09:25:03.803,1633.15,1693.11,1730.82,1718.68,992.53,2925.04,411.904,276.604,20.7976,50.3729,9.84995,0.947884,9.51088,214.035,-3.58517
2024-04-19T09:25:03.813,1636,1690.74,1731.91,1721.8,371.225,3205.54,247.578,-206.244,25.6565,52.4744,9.40542,0.924125,11.0064,214.123,-5.25034
2024-04-19T09:25:03.823,1633.15,1690.74,1735.19,1710.37,348.035,3280.89,651.802,11.1498,25.7397,48.7047,9.04172,0.912245,12.7852,214.3,-4.43347
2024-04-19T09:25:03.833,1643.6,1702.55,1718.8,1698.93,1380.84,3490.69,1617.99,4418.54,19.9132,58.9196,8.31431,1.03104,14.9832,214.389,-0.254835
2024-04-19T09:25:03.843,1637.9,1699.01,1706.78,1699.97,1018.02,3309.87,3584.88,8727.52,24.9594,62.7867,7.55457,1.13796,15.1191,214.565,-1.92
2024-04-19T09:25:03.853,1641.7,1702.55,1700.22,1688.54,676.078,3885.96,4924.07,9956.38,30.5153,52.431,7.19086,1.12608,14.9832,214.742,-3.99361
2024-04-19T09:25:03.863,1641.7,1696.65,1701.31,1687.5,-149.237,4195.45,5530.41,11269.9,26.853,43.9385,6.85949,1.12608,14.2014,214.831,-2.7683
2024-04-19T09:25:03.873,1650.25,1707.27,1692.57,1691.66,-570.006,4306.73,6494.96,12459.9,21.8588,40.0064,6.70592,1.1142,12.7852,215.008,-2.73688
2024-04-19T09:25:03.883,1645.5,1700.19,1692.57,1686.46,-879.498,4536.24,7104.58,11885.5,22.0773,35.1102,6.40687,1.18548,10.5872,215.096,-3.17674
2024-04-19T09:25:03.893,1649.3,1701.37,1701.31,1692.7,-1112.49,4071.42,9368.88,12533.1,22.1918,31.2323,6.67359,1.16172,8.52519,215.185,-3.17674
2024-04-19T09:25:03.903,1656.9,1702.55,1703.5,1688.54,-798.354,3502.29,8465.13,12192.1,20.4646,33.3337,6.65743,1.233,6.74642,215.273,-1.51157
2024-04-19T09:25:03.913,1654.05,1707.27,1704.59,1690.62,-487.706,3557.92,7089.78,11642.9,20.8496,36.1285,6.82716,1.14984,5.09227,215.362,-2.39128
2024-04-19T09:25:03.923,1651.2,1704.91,1702.41,1687.5,-862.112,3286.68,5975.71,10697.8,24.564,34.8177,7.10196,1.06668,3.10956,215.45,-1.51157
2024-04-19T09:25:03.933,1647.4,1703.73,1711.15,1695.82,-396.136,2956.33,5492.61,9439.21,23.9397,34.7744,7.1747,1.07856,2.48642,215.627,-1.51157
2024-04-19T09:25:03.943,1655.95,1706.09,1707.87,1707.25,845.317,3997.24,5173.84,7922.03,23.0137,45.1734,7.40908,1.03104,1.68201,215.804,-1.07171
2024-04-19T09:25:03.953,1651.2,1709.63,1712.24,1703.09,261.105,2729.14,4191.21,5333.88,26.7489,44.8593,7.57881,1.00728,1.97658,215.893,3.48394
2024-04-19T09:25:03.963,1652.15,1711.99,1718.8,1703.09,341.084,2791.73,3045.92,3308.69,26.3224,44.9351,7.59498,0.959764,3.18887,215.893,-0.726109
2024-04-19T09:25:03.973,1650.25,1711.99,1722.08,1712.45,1377.36,3752.66,2467.52,2702.26,27.8934,50.5462,7.50607,0.924125,4.17456,215.981,-3.61659
2024-04-19T09:25:03.983,1652.15,1708.45,1726.45,1720.76,851.112,2653.8,2414.94,2445.97,28.1119,46.365,7.59498,0.900366,4.53711,216.07,-1.51157
2024-04-19T09:25:03.993,1654.05,1717.89,1729.73,1715.57,404.842,2751.17,2122.45,2727.44,23.8461,48.0765,7.1747,0.829088,6.37253,216.247,-0.663273
2024-04-19T09:25:04.003,1654.05,1714.35,1739.56,1718.68,166.05,2149.57,1728.09,1370.44,28.7986,41.8046,7.3121,0.674653,7.01833,216.335,-1.51157
2024-04-19T09:25:04.013,1665.44,1728.51,1736.28,1727,279.646,1688.24,1576.91,1434.52,24.9073,36.2801,7.10196,0.615254,7.93604,216.424,-1.54298
2024-04-19T09:25:04.023,1660.7,1715.53,1735.19,1731.16,531.185,2419.65,2040.29,3883.06,19.5907,39.194,6.66551,0.639014,7.15429,216.601,-0.254835
2024-04-19T09:25:04.033,1657.85,1723.79,1738.47,1721.8,73.3154,1622.17,2557.89,3443.69,23.3051,34.6553,6.52003,0.591495,8.00402,216.778,-4.11928
2024-04-19T09:25:04.043,1659.75,1717.89,1735.19,1712.45,386.292,1186.33,1808.6,3107.31,18.1861,32.1747,6.39071,0.639014,8.7178,216.866,-0.694691
2024-04-19T09:25:04.053,1665.44,1729.69,1738.47,1730.12,540.456,2336.19,2462.59,3869.33,19.6843,38.0349,5.90577,0.639014,8.36657,217.043,-1.98284
2024-04-19T09:25:04.063,1665.44,1719.07,1731.91,1736.35,-455.254,2918.08,3340.05,4800.69,23.1698,31.0589,5.91385,0.591495,7.51684,217.22,-3.20815
2024-04-19T09:25:04.073,1668.29,1726.15,1735.19,1710.37,-1078.87,2797.53,4079.48,5759.52,15.9803,23.4438,5.71988,0.639014,7.22227,217.397,-4.4963
2024-04-19T09:25:04.083,1671.14,1729.69,1726.45,1724.92,-428.588,2255.06,5177.12,6098.2,13.7538,19.62,5.32384,0.567736,7.73211,217.574,-1.54298
2024-04-19T09:25:04.093,1670.19,1732.05,1727.54,1712.45,-491.182,1838.92,5139.33,5896.82,13.7434,16.522,5.34809,0.76969,6.30456,217.751,-1.95142
2024-04-19T09:25:04.103,1669.24,1724.97,1729.73,1719.72,-807.634,1731.12,6263.27,8560.48,10.6324,17.8219,4.99247,0.639014,4.38982,217.928,0.090766
2024-04-19T09:25:04.113,1664.49,1732.05,1733,1710.37,616.96,3549.81,5898.48,9690.93,12.2971,27.8851,4.79849,0.734051,4.4578,218.105,-1.13455
2024-04-19T09:25:04.123,1673.99,1733.23,1731.91,1715.57,787.363,3118.61,5129.48,8944.92,18.4878,32.1097,4.68534,0.817208,3.47211,218.194,-2.79972
2024-04-19T09:25:04.133,1672.09,1729.69,1731.91,1719.72,1391.27,3046.75,4912.57,7800.74,21.2346,36.2368,4.66109,0.793449,2.5544,218.282,-1.92
2024-04-19T09:25:04.143,1672.09,1730.87,1739.56,1733.24,1429.53,3206.7,4689.1,6077.61,23.6588,41.9021,4.37013,0.829088,2.04456,218.371,-2.35986
2024-04-19T09:25:04.153,1670.19,1734.42,1730.82,1725.96,1608.04,2148.41,4891.21,6240.07,22.7224,42.4978,4.51561,0.817208,2.5544,218.371,-3.23957
2024-04-19T09:25:04.163,1671.14,1737.96,1737.38,1714.53,1688.02,1384.54,5093.32,8574.21,23.6172,47.1991,4.30547,0.781569,2.5544,218.459,0.530622
2024-04-19T09:25:04.173,1672.09,1734.42,1739.56,1721.8,1536.17,2858.97,5068.67,8464.36,27.446,49.138,4.11957,0.567736,1.9086,218.548,-0.726109
2024-04-19T09:25:04.183,1670.19,1736.78,1739.56,1724.92,967.028,5593.37,5001.31,7443.75,28.1223,45.3901,4.24081,0.472699,0.832276,218.636,-1.16597
2024-04-19T09:25:04.193,1682.54,1742.68,1745.03,1731.16,1736.7,4669.54,5509.04,7441.47,25.6669,42.747,4.08724,0.496458,1.34212,218.725,-1.98284
2024-04-19T09:25:04.203,1677.79,1742.68,1743.93,1727,1422.57,3921.89,4873.14,4697.71,25.4484,37.4067,4.04683,0.508338,1.77265,218.902,-1.60582
2024-04-19T09:25:04.213,1678.74,1737.96,1749.4,1732.2,465.116,4089.97,4247.08,2363.59,23.8981,33.0954,4.07916,0.342023,2.11254,218.99,0.499204
2024-04-19T09:25:04.223,1679.69,1742.68,1741.75,1729.08,501.044,4577.96,4559.29,4260.65,21.8172,27.7443,3.89327,0.353902,1.68201,219.079,-0.317672
2024-04-19T09:25:04.233,1680.64,1745.04,1745.03,1737.39,1431.85,4367,6447.3,10581.1,17,24.8845,3.88518,0.365782,1.68201,219.167,-3.64801
2024-04-19T09:25:04.243,1681.59,1742.68,1746.12,1735.32,593.778,2940.1,5390.74,6150.83,15.0335,19.0784,4.05491,0.42518,1.9086,219.344,1.37892
2024-04-19T09:25:04.253,1678.74,1743.86,1741.75,1729.08,334.125,436.362,4419.62,2947.12,11.2567,14.8105,3.9256,0.43706,2.04456,219.521,2.22721
2024-04-19T09:25:04.263,1689.19,1753.3,1749.4,1739.47,1371.57,973.05,5213.27,5324.73,12.4532,21.949,3.94984,0.543977,1.34212,219.521,-1.5744
2024-04-19T09:25:04.273,1684.44,1742.68,1754.86,1741.55,1222.03,1712.57,5622.43,6413.99,17.0728,26.2386,4.07108,0.44894,1.47807,219.698,-1.5744
2024-04-19T09:25:04.283,1685.39,1752.12,1760.32,1736.35,578.712,1626.8,4286.52,4754.92,18.4774,24.7979,4.13574,0.401421,2.04456,219.787,1.3475
2024-04-19T09:25:04.293,1683.49,1750.94,1750.49,1744.67,889.36,1419.31,3775.49,3420.81,17.9364,27.246,4.32163,0.401421,1.9086,219.875,0.499204
2024-04-19T09:25:04.303,1688.24,1753.3,1755.95,1750.91,1085.26,1972.22,3713.05,1539.77,20.4438,30.8423,4.40245,0.353902,1.70467,220.052,3.4211
2024-04-19T09:25:04.313,1689.19,1754.48,1764.7,1750.91,446.565,2468.34,3808.35,2100.43,21.0785,31.5789,4.16807,0.318263,1.4894,220.141,0.0593477
2024-04-19T09:25:04.323,1687.29,1752.12,1763.6,1743.63,412.949,1687.08,3653.9,3519.21,20.9953,32.1747,4.25697,0.211347,1.93126,220.318,-1.98284
2024-04-19T09:25:04.333,1696.79,1761.56,1765.79,1747.79,1051.64,1004.35,3527.37,5697.73,20.9745,31.893,4.37821,0.246986,2.1352,220.495,0.0593477
2024-04-19T09:25:04.343,1692.04,1758.02,1762.51,1741.55,528.865,1545.66,3172.44,4700.01,21.1097,29.9757,4.05491,0.175708,1.56871,220.583,2.19579
2024-04-19T09:25:04.353,1693.94,1756.84,1767.97,1743.63,-238.488,2135.67,3446.85,4567.28,20.1213,23.8555,3.97409,0.128189,0.651,220.76,-1.13455
2024-04-19T09:25:04.363,1692.04,1758.02,1759.23,1760.26,516.119,2906.49,5012.81,6519.26,14.6485,17.0853,4.03875,0.10443,0.922914,220.849,-0.34909
2024-04-19T09:25:04.373,1693.94,1762.74,1759.23,1751.95,1496.75,3438.53,5343.09,5574.17,10.7365,13.0015,3.93368,0.223226,1.28547,221.026,-1.98284
2024-04-19T09:25:04.383,1695.84,1761.56,1762.51,1743.63,691.153,1483.07,5063.74,2494.03,9.72724,12.0049,3.94984,0.282625,1.70467,221.114,-1.16597
2024-04-19T09:25:04.393,1692.99,1760.38,1760.32,1750.91,1052.8,720.358,4654.59,4109.61,10.0186,16.6087,3.81244,0.401421,1.78398,221.203,-2.86255
2024-04-19T09:25:04.403,1702.49,1763.92,1763.6,1755.06,2192.24,2593.52,5704.59,6837.34,14.2324,23.4547,3.56189,0.330143,1.14951,221.203,-0.380508
2024-04-19T09:25:04.413,1696.79,1766.28,1766.88,1740.51,1822.48,3444.33,5513.98,7258.4,16.9583,24.0938,3.56997,0.163828,1.78398,221.379,2.98125
2024-04-19T09:25:04.423,1697.74,1765.1,1767.97,1744.67,1654.4,3781.64,5326.65,6745.8,17.1664,23.5305,3.52148,0.187587,1.78398,221.468,-2.4227
2024-04-19T09:25:04.433,1694.89,1766.28,1762.51,1763.38,2375.39,2106.68,6020.07,5439.15,16.7398,24.8412,3.59422,0.294504,1.56871,221.556,-3.64801
2024-04-19T09:25:04.443,1700.59,1769.82,1764.7,1758.18,2242.09,1987.29,5612.57,4196.57,17.9884,33.7887,3.47299,0.413301,1.35345,221.733,1.3475
2024-04-19T09:25:04.453,1700.59,1769.82,1772.35,1745.71,1184.94,2758.12,5612.57,6182.86,23.1906,34.3303,3.48107,0.140069,2.20318,221.822,-3.67943
2024-04-19T09:25:04.463,1701.54,1769.82,1764.7,1749.87,541.62,2778.98,6118.66,8544.46,21.9525,26.1952,3.65888,0.10443,2.06722,221.91,-3.71085
2024-04-19T09:25:04.473,1710.09,1775.73,1764.7,1751.95,1173.35,2621.34,6825.23,9848.83,17.3745,21.624,3.78011,0.175708,1.21749,221.999,1.31608
2024-04-19T09:25:04.483,1703.44,1772.18,1769.07,1763.38,729.401,1544.5,6146.61,5306.42,15.5641,19.0026,3.73162,0.140069,1.14951,222.176,-2.4227
2024-04-19T09:25:04.493,1706.29,1771,1774.53,1752.99,8.41066,2120.6,5832.76,4004.34,14.1491,16.5653,3.66696,0.199467,0.854935,222.264,1.72452
2024-04-19T09:25:04.503,1702.49,1775.73,1776.72,1758.18,555.531,2382.56,5602.7,6127.95,11.6833,14.5072,3.50531,0.11631,1.35345,222.353,-0.34909
2024-04-19T09:25:04.513,1708.19,1778.09,1775.62,1759.22,1558.19,2052.2,4873.14,6157.7,11.6208,15.1463,3.5134,0.199467,1.42142,222.441,-2.45411
2024-04-19T09:25:04.523,1708.19,1778.09,1783.27,1767.54,1292.74,1527.11,4365.39,4988.34,12.7029,17.3886,3.72354,0.235106,1.35345,222.53,-1.60582
2024-04-19T09:25:04.533,1706.29,1774.54,1776.72,1771.7,2074.01,2943.58,4058.12,2784.65,14.1699,19.5117,3.75587,0.235106,0.854935,222.707,-0.34909
2024-04-19T09:25:04.543,1714.83,1782.81,1779.99,1768.58,2494.78,2944.74,4071.27,3631.35,14.7006,22.5448,3.40833,0.211347,1.4894,222.795,0.876223
2024-04-19T09:25:04.553,1711.04,1778.09,1784.37,1765.46,2131.97,1688.24,3948.03,4077.58,16.5422,25.5886,3.48107,0.223226,2.06722,222.884,0.0593477
2024-04-19T09:25:04.563,1711.99,1779.27,1784.37,1765.46,1803.93,831.634,3647.32,4109.61,18.3421,30.4307,3.5134,0.318263,2.1352,223.061,0.0279294
2024-04-19T09:25:04.573,1710.09,1782.81,1786.55,1770.66,1608.04,1239.65,4367.04,4704.58,20.8288,31.9147,3.21435,0.235106,1.63669,223.061,-4.05645
2024-04-19T09:25:04.583,1714.83,1782.81,1785.46,1766.5,1171.04,1510.88,5356.23,6464.33,20.7976,30.799,3.40024,0.151949,1.63669,223.238,0.907641
2024-04-19T09:25:04.593,1715.78,1787.53,1793.11,1768.58,492.937,1595.5,4973.37,6910.56,20.1109,27.7334,3.35175,0.0569114,1.4894,223.326,-0.00348885
2024-04-19T09:25:04.603,1711.99,1785.17,1781.09,1773.78,448.885,1898.04,4532.99,4741.2,18.4878,22.8806,3.15777,0.0212725,1.21749,223.503,0.0279294
2024-04-19T09:25:04.613,1724.33,1791.07,1784.37,1766.5,1292.74,2386.04,4984.87,4084.43,15.689,19.7392,3.17394,0.140069,1.08153,223.592,-1.2288
2024-04-19T09:25:04.623,1717.68,1787.53,1792.02,1773.78,918.337,1604.77,5053.89,5027.24,13.9306,17.6052,2.94763,0.0925503,1.14951,223.769,-2.04568
2024-04-19T09:25:04.633,1718.63,1786.35,1787.64,1773.78,579.868,763.246,4279.95,5347.61,12.5364,16.6737,2.92339,0.151949,1.28547,223.946,-4.1507
2024-04-19T09:25:04.643,1719.58,1793.43,1790.92,1772.74,1445.75,1289.49,4245.44,6040.99,12.3492,17.3886,2.92339,0.128189,0.990893,224.034,-2.04568
2024-04-19T09:25:04.653,1720.53,1794.61,1790.92,1768.58,2165.58,2084.65,4845.21,6741.23,13.6081,17.6702,2.76174,0.128189,0.990893,224.123,-0.00348885
2024-04-19T09:25:04.663,1721.48,1795.79,1795.29,1775.85,1404.03,1876.01,5163.98,5910.55,12.9734,16.6303,2.53543,0.187587,0.854935,224.3,1.28466
2024-04-19T09:25:04.673,1719.58,1791.07,1792.02,1787.29,2391.62,2679.3,5140.98,4640.51,13.4937,18.4502,2.75366,0.128189,1.14951,224.388,-1.60582
2024-04-19T09:25:04.683,1730.03,1802.87,1792.02,1774.81,2392.78,3269.3,5070.32,4281.24,14.2428,19.7392,2.62434,0.235106,0.990893,224.565,1.31608
2024-04-19T09:25:04.693,1727.18,1795.79,1800.76,1780.01,1768,3071.09,5208.34,4519.23,15.2,20.335,2.63242,0.128189,1.4894,224.742,-2.45411
2024-04-19T09:25:04.703,1726.23,1799.33,1790.92,1781.05,1528.05,2799.85,5829.46,6594.78,15.5225,20.6599,2.66475,0.10443,1.35345,224.831,-2.45411
2024-04-19T09:25:04.713,1730.03,1804.05,1793.11,1784.17,2572.44,3009.65,6378.29,7679.46,15.0855,20.8441,2.72941,0.175708,1.21749,224.919,-1.63724
2024-04-19T09:25:04.723,1725.28,1806.41,1798.57,1780.01,2500.58,2704.8,6388.14,7860.24,15.5433,21.5265,2.60009,0.140069,0.990893,225.096,-2.48553
2024-04-19T09:25:04.733,1728.13,1809.95,1799.67,1780.01,1340.27,2274.76,5847.54,8050.18,15.9283,20.3783,2.52735,0.11631,0.922914,225.185,-2.01426
2024-04-19T09:25:04.743,1727.18,1809.95,1801.85,1786.25,2225.86,3196.27,6322.42,8114.24,14.9919,18.7751,2.51927,0.11631,0.990893,225.362,0.907641
2024-04-19T09:25:04.753,1734.78,1818.22,1802.94,1786.25,2778.77,3139.48,6250.12,7468.93,13.6185,17.9194,2.40612,0.163828,1.08153,225.539,2.07012
2024-04-19T09:25:04.763,1733.83,1813.49,1805.13,1788.33,1624.26,1964.11,6103.88,6416.29,14.0035,19.3709,2.26872,0.235106,0.922914,225.716,0.404949
2024-04-19T09:25:04.773,1732.88,1809.95,1802.94,1794.56,1075.98,2443.99,6628.05,7162.28,15.0855,17.7569,2.54352,0.11631,0.922914,225.893,-1.26022
2024-04-19T09:25:04.783,1737.63,1817.04,1804.04,1791.45,1475.89,2658.43,6033.22,6462.05,12.7549,15.3196,2.43036,0.140069,0.651,225.981,1.72452
2024-04-19T09:25:04.793,1734.78,1809.95,1807.31,1790.41,1326.36,2025.55,5617.5,6496.38,12.3179,15.8396,2.28488,0.140069,0.786957,226.158,-2.92539
2024-04-19T09:25:04.803,1733.83,1813.49,1808.41,1795.6,808.225,1677.8,5860.69,6224.06,12.7966,15.0813,2.34146,0.0806707,0.854935,226.158,-3.67943
2024-04-19T09:25:04.813,1733.83,1813.49,1812.78,1793.53,510.323,2039.46,5748.95,5759.52,11.2671,12.1241,2.44653,0.0450318,0.0731812,226.247,-0.00348885
2024-04-19T09:25:04.823,1737.63,1815.85,1814.96,1790.41,1120.03,2346.63,4741.68,5198.87,9.19661,9.68683,2.40612,0.00939287,0.277117,226.335,1.28466
2024-04-19T09:25:04.833,1739.53,1814.67,1818.24,1794.56,1472.42,2593.52,4072.91,4384.21,8.0105,7.87784,2.24447,0.0687911,0.503713,226.424,-1.70008
2024-04-19T09:25:04.843,1736.68,1813.49,1817.15,1801.84,1006.44,2576.14,4611.87,3821.27,6.57469,5.52723,2.22831,0.0687911,-0.130755,226.512,-2.51695
2024-04-19T09:25:04.853,1747.13,1820.58,1821.52,1799.76,1667.15,2717.55,4575.72,3718.3,4.7331,4.05404,2.22022,0.10443,0.14116,226.601,-3.33383
2024-04-19T09:25:04.863,1740.48,1817.04,1825.89,1801.84,1698.44,2284.03,3767.27,3194.27,4.92038,3.92405,1.87268,0.11631,0.0731812,226.689,-3.71085
2024-04-19T09:25:04.873,1741.43,1821.76,1814.96,1806,1062.07,1794.88,4115.63,3700,4.20247,2.7,1.92926,0.0806707,0.209138,226.866,-1.60582
2024-04-19T09:25:04.883,1741.43,1821.76,1817.15,1800.8,1275.36,1703.3,5129.48,5496.36,3.82791,2.53752,1.59788,0.0925503,0.14116,226.955,1.63026
2024-04-19T09:25:04.893,1743.33,1821.76,1822.61,1802.88,1887.39,2134.5,5173.84,5288.11,4.036,2.44003,1.53322,0.0450318,0.209138,227.043,-1.26022
2024-04-19T09:25:04.903,1744.28,1825.3,1814.96,1800.8,1101.49,1918.9,4689.1,4601.61,3.95276,2.35337,1.53322,0.0569114,0.163819,227.22,0.844805
2024-04-19T09:25:04.913,1740.48,1824.12,1821.52,1807.04,1553.55,2084.65,5336.51,5523.82,3.96317,2.67834,1.69487,0.0925503,-0.062776,227.397,-1.19738
2024-04-19T09:25:04.923,1750.93,1832.38,1822.61,1801.84,2480.87,2586.57,5610.92,5791.55,5.38858,5.03978,1.7272,0.0806707,-0.062776,227.486,-0.820364
2024-04-19T09:25:04.933,1744.28,1821.76,1799.67,1775.85,1356.5,1942.08,4713.74,4121.05,6.11689,5.35392,1.67871,0.0331522,0.0958408,227.663,0.404949
2024-04-19T09:25:04.943,1741.43,1820.58,1790.92,1781.05,1161.76,1928.17,5251.07,5814.43,5.34696,4.12987,1.5898,-0.0381257,-0.266712,227.663,-1.2288
2024-04-19T09:25:04.953,1736.68,1822.94,1802.94,1783.13,2478.56,2660.75,6135.1,7288.14,4.90997,3.70741,1.63021,0.0331522,-0.413999,227.663,-2.48553
2024-04-19T09:25:04.963,1731.93,1814.67,1796.39,1780.01,2064.74,2100.88,5591.2,5443.73,4.58743,3.08997,1.52514,0.00939287,-0.062776,227.574,0.404949
2024-04-19T09:25:04.973,1738.58,1824.12,1796.39,1790.41,1500.23,2476.45,5449.89,5235.49,4.2857,2.74333,1.35541,-0.026246,-0.130755,227.397,1.66168
2024-04-19T09:25:04.983,1740.48,1826.48,1818.24,1800.8,2782.25,3586.9,5798.25,6066.16,4.18166,2.53752,1.54939,0.0450318,-0.266712,227.309,-2.10851
2024-04-19T09:25:04.993,1754.73,1840.64,1824.8,1804.96,3088.27,3584.58,5065.39,4766.38,4.2857,2.53752,1.42815,0.0331522,-0.130755,227.22,-1.26022
2024-04-19T09:25:05.003,1755.68,1832.38,1828.08,1807.04,3031.47,3731.79,4848.49,4640.51,4.30651,2.37504,1.53322,0.0450318,-0.062776,227.22,2.07012
2024-04-19T09:25:05.013,1750.93,1831.2,1822.61,1802.88,3080.15,4523.48,5274.07,4709.16,4.34813,2.51586,1.4524,-0.026246,-0.413999,227.397,-1.2288
2024-04-19T09:25:05.023,1754.73,1833.56,1819.34,1798.72,3299.24,4408.73,5421.95,5169.12,4.07762,2.60251,1.32308,-0.0381257,-0.198733,227.574,-2.0771
2024-04-19T09:25:05.033,1747.13,1826.48,1831.36,1807.04,3046.53,2913.44,5398.95,5803,4.41056,3.18746,1.3635,0.0212725,0.0958408,227.751,-2.89397
2024-04-19T09:25:05.043,1749.98,1831.2,1825.89,1816.39,1968.52,1709.1,6212.32,6899.12,4.64986,3.1333,1.46857,0.0331522,0.0958408,227.928,-0.820364
2024-04-19T09:25:05.053,1750.93,1837.1,1824.8,1804.96,1369.26,1314.99,7075,8301.9,4.38975,2.92748,1.33925,0.0331522,-0.549956,228.017,-0.34909
2024-04-19T09:25:05.063,1756.63,1837.1,1826.99,1806,1107.28,937.114,7260.68,8638.28,4.24409,3.02497,1.16952,-0.061885,-0.198733,228.193,2.07012
